time,x,y,z,v_x,v_y,v_z
-1856.03515625,2.3265836648224667,-31.065975471043103,-35.953474800813325,-0.0014884591247409135,-0.0056691982231526035,0.004238700117737623
-1853.96484375,2.3235027063755944,-31.077741945976076,-35.94472552970979,-0.0014884933686517825,-0.005668525289637228,0.004239419601602004
-1851.89453125,2.320421747928722,-31.08950842090905,-35.93597625860626,-0.0014885276125626516,-0.005667852356121853,0.004240139085466385
-1850.0830078125,2.3177259092877085,-31.099804086475398,-35.928320646390674,-0.0014885575759846623,-0.0056672635392959,0.004240768633847718
-1848.0126953125,2.314644950840836,-31.11157056140837,-35.91957137528714,-0.0014885918198955313,-0.005666590605780525,0.004241488117712099
-1845.9423828125,2.311563992393964,-31.123337036341344,-35.910822104183616,-0.0014886260638064008,-0.005665917672265149,0.004242207601576479
-1843.8720703125,2.3084830339470916,-31.135103511274316,-35.902072833080084,-0.0014886603077172698,-0.005665244738749775,0.004242927085440861
-1842.060546875,2.305787195306078,-31.145399176840666,-35.8944172208645,-0.0014886902711392805,-0.005664655921923821,0.004243556633822193
-1839.990234375,2.3027062368592057,-31.15716565177364,-35.885667949760965,-0.0014887245150501495,-0.005663982988408446,0.004244276117686574
-1837.919921875,2.2996252784123334,-31.168932126706608,-35.87691867865743,-0.0014887587589610186,-0.005663310054893071,0.004244995601550955
-1836.1083984375,2.2969294397713202,-31.17922779227296,-35.869263066441846,-0.0014887887223830293,-0.005662721238067118,0.004245625149932288
-1834.0380859375,2.2938484813244475,-31.19099426720593,-35.86051379533831,-0.0014888229662938983,-0.0056620483045517435,0.004246344633796669
-1831.9677734375,2.2907675228775752,-31.202760742138903,-35.85176452423479,-0.0014888572102047676,-0.005661375371036368,0.00424706411766105
-1829.8974609375,2.287686564430703,-31.214527217071875,-35.843015253131256,-0.0014888914541156368,-0.005660702437520993,0.004247783601525431
-1828.0859375,2.2849907257896893,-31.224822882638225,-35.83535964091567,-0.0014889214175376473,-0.00566011362069504,0.004248413149906764
-1826.015625,2.281909767342817,-31.236589357571198,-35.82661036981214,-0.0014889556614485165,-0.005659440687179665,0.004249132633771145
-1823.9453125,2.2788288088959447,-31.24835583250417,-35.817861098708605,-0.0014889899053593856,-0.005658767753664289,0.004249852117635526
-1821.875,2.275747850449072,-31.260122307437143,-35.80911182760508,-0.0014890241492702548,-0.005658094820148916,0.004250571601499906
-1820.0634765625,2.273052011808059,-31.270417973003493,-35.801456215389486,-0.0014890541126922653,-0.005657506003322961,0.00425120114988124
-1817.9931640625,2.2699710533611865,-31.282184447936466,-35.79270694428596,-0.0014890883566031346,-0.005656833069807587,0.00425192063374562
-1815.9228515625,2.266890094914314,-31.293950922869435,-35.78395767318243,-0.0014891226005140036,-0.005656160136292212,0.004252640117610001
-1814.111328125,2.2641942562733006,-31.304246588435788,-35.77630206096684,-0.0014891525639360143,-0.005655571319466258,0.004253269665991334
-1812.041015625,2.2611132978264283,-31.31601306336876,-35.76755278986331,-0.0014891868078468833,-0.005654898385950884,0.004253989149855715
-1809.970703125,2.2580323393795556,-31.32777953830173,-35.75880351875978,-0.0014892210517577526,-0.005654225452435509,0.004254708633720096
-1807.900390625,2.2549513809326833,-31.339546013234703,-35.75005424765625,-0.0014892552956686218,-0.005653552518920134,0.004255428117584476
-1806.0888671875,2.25225554229167,-31.349841678801052,-35.742398635440665,-0.0014892852590906323,-0.005652963702094181,0.00425605766596581
-1804.0185546875,2.249174583844798,-31.361608153734025,-35.73364936433713,-0.0014893195030015016,-0.0056522907685788056,0.004256777149830191
-1801.9482421875,2.246093625397925,-31.373374628666998,-35.7249000932336,-0.0014893537469123706,-0.005651617835063431,0.004257496633694571
-1799.8779296875,2.243012666951053,-31.38514110359997,-35.716150822130075,-0.0014893879908232399,-0.005650944901548056,0.004258216117558953
-1798.06640625,2.2403168283100396,-31.39543676916632,-35.70849520991448,-0.0014894179542452504,-0.005650356084722103,0.004258845665940286
-1795.99609375,2.2372358698631674,-31.407203244099293,-35.699745938810956,-0.0014894521981561194,-0.005649683151206728,0.004259565149804667
-1793.92578125,2.2341549114162946,-31.418969719032265,-35.690996667707424,-0.0014894864420669886,-0.005649010217691352,0.004260284633669047
-1792.1142578125,2.2314590727752814,-31.429265384598615,-35.68334105549184,-0.0014895164054889991,-0.0056484214008654,0.004260914182050381
-1790.0439453125,2.228378114328409,-31.441031859531588,-35.674591784388305,-0.0014895506493998684,-0.005647748467350024,0.004261633665914762
-1787.9736328125,2.2252971558815364,-31.45279833446456,-35.66584251328477,-0.0014895848933107376,-0.005647075533834649,0.004262353149779142
-1785.9033203125,2.222216197434664,-31.46456480939753,-35.65709324218125,-0.0014896191372216067,-0.005646402600319274,0.004263072633643523
-1784.091796875,2.219520358793651,-31.474860474963883,-35.649437629965654,-0.0014896491006436174,-0.005645813783493321,0.004263702182024856
-1782.021484375,2.216439400346778,-31.486626949896852,-35.64068835886213,-0.0014896833445544864,-0.0056451408499779455,0.004264421665889237
-1779.951171875,2.213358441899906,-31.498393424829825,-35.631939087758596,-0.0014897175884653556,-0.005644467916462571,0.0042651411497536176
-1777.880859375,2.2102774834530337,-31.510159899762797,-35.623189816655064,-0.001489751832376225,-0.005643794982947196,0.004265860633617999
-1776.0693359375,2.20758164481202,-31.520455565329147,-35.61553420443948,-0.0014897817957982352,-0.005643206166121243,0.004266490181999332
-1773.9990234375,2.2045006863651477,-31.53222204026212,-35.606784933335945,-0.0014898160397091046,-0.005642533232605868,0.004267209665863712
-1771.9287109375,2.2014197279182754,-31.543988515195093,-35.59803566223242,-0.0014898502836199737,-0.005641860299090492,0.004267929149728094
-1770.1171875,2.198723889277262,-31.554284180761442,-35.590380050016826,-0.0014898802470419844,-0.00564127148226454,0.004268558698109427
-1768.046875,2.1956429308303895,-31.566050655694415,-35.5816307789133,-0.0014899144909528534,-0.005640598548749164,0.004269278181973807
-1765.9765625,2.1925619723835172,-31.577817130627388,-35.57288150780977,-0.0014899487348637224,-0.005639925615233789,0.004269997665838189
-1763.90625,2.189481013936645,-31.58958360556036,-35.564132236706236,-0.001489982978774592,-0.005639252681718415,0.004270717149702569
-1762.0947265625,2.1867851752956313,-31.59987927112671,-35.55647662449065,-0.0014900129421966022,-0.005638663864892461,0.004271346698083902
-1760.0244140625,2.183704216848759,-31.611645746059683,-35.54772735338712,-0.0014900471861074717,-0.005637990931377086,0.0042720661819482825
-1757.9541015625,2.1806232584018868,-31.623412220992652,-35.53897808228359,-0.0014900814300183407,-0.005637317997861712,0.004272785665812664
-1755.8837890625,2.1775422999550145,-31.635178695925624,-35.53022881118006,-0.0014901156739292097,-0.0056366450643463364,0.0042735051496770446
-1754.072265625,2.174846461314001,-31.645474361491974,-35.52257319896447,-0.0014901456373512204,-0.005636056247520384,0.004274134698058377
-1752.001953125,2.1717655028671285,-31.657240836424947,-35.51382392786094,-0.0014901798812620895,-0.0056353833140050085,0.004274854181922759
-1749.931640625,2.1686845444202563,-31.66900731135792,-35.505074656757415,-0.001490214125172959,-0.005634710380489634,0.004275573665787139
-1748.1201171875,2.1659887057792426,-31.67930297692427,-35.49741904454182,-0.0014902440885949692,-0.005634121563663681,0.004276203214168472
-1746.0498046875,2.1629077473323703,-31.691069451857242,-35.48866977343829,-0.0014902783325058387,-0.005633448630148305,0.004276922698032854
-1743.9794921875,2.159826788885498,-31.702835926790215,-35.479920502334764,-0.0014903125764167077,-0.005632775696632931,0.004277642181897234
-1741.9091796875,2.1567458304386253,-31.714602401723187,-35.47117123123123,-0.0014903468203275767,-0.005632102763117555,0.004278361665761615
-1740.09765625,2.154049991797612,-31.724898067289537,-35.463515619015645,-0.0014903767837495874,-0.005631513946291603,0.004278991214142948
-1738.02734375,2.15096903335074,-31.73666454222251,-35.45476634791211,-0.0014904110276604565,-0.005630841012776227,0.00427971069800733
-1735.95703125,2.147888074903867,-31.748431017155482,-35.44601707680859,-0.0014904452715713257,-0.005630168079260852,0.00428043018187171
-1733.88671875,2.144807116456995,-31.76019749208845,-35.437267805705055,-0.001490479515482195,-0.0056294951457454764,0.004281149665736091
-1732.0751953125,2.1421112778159817,-31.770493157654805,-35.42961219348947,-0.0014905094789042055,-0.005628906328919524,0.004281779214117424
-1730.0048828125,2.1390303193691094,-31.782259632587774,-35.420862922385936,-0.0014905437228150747,-0.0056282333954041485,0.004282498697981805
-1727.9345703125,2.135949360922237,-31.794026107520747,-35.412113651282404,-0.0014905779667259437,-0.005627560461888774,0.004283218181846186
-1726.123046875,2.1332535222812234,-31.804321773087096,-35.40445803906682,-0.0014906079301479542,-0.005626971645062821,0.0042838477302275186
-1724.052734375,2.130172563834351,-31.81608824802007,-35.395708767963285,-0.0014906421740588235,-0.005626298711547445,0.0042845672140919
-1721.982421875,2.127091605387479,-31.82785472295304,-35.38695949685976,-0.0014906764179696927,-0.005625625778032071,0.004285286697956281
-1719.912109375,2.124010646940606,-31.839621197886014,-35.37821022575623,-0.0014907106618805618,-0.005624952844516695,0.004286006181820661
-1718.1005859375,2.121314808299593,-31.849916863452364,-35.37055461354064,-0.0014907406253025725,-0.005624364027690743,0.004286635730201995
-1716.0302734375,2.1182338498527207,-31.861683338385337,-35.36180534243711,-0.0014907748692134415,-0.005623691094175367,0.004287355214066375
-1713.9599609375,2.115152891405848,-31.87344981331831,-35.353056071333576,-0.0014908091131243108,-0.005623018160659992,0.004288074697930756
-1711.8896484375,2.1120719329589757,-31.88521628825128,-35.34430680023005,-0.00149084335703518,-0.005622345227144618,0.004288794181795137
-1710.078125,2.1093760943179625,-31.895511953817632,-35.33665118801446,-0.0014908733204571905,-0.005621756410318664,0.00428942373017647
-1708.0078125,2.1062951358710897,-31.907278428750605,-35.32790191691093,-0.0014909075643680597,-0.0056210834768032885,0.004290143214040851
-1705.9375,2.1032141774242175,-31.919044903683574,-35.3191526458074,-0.0014909418082789288,-0.005620410543287915,0.004290862697905231
-1704.1259765625,2.1005183387832043,-31.929340569249927,-35.31149703359181,-0.0014909717717009395,-0.005619821726461961,0.004291492246286565
-1702.0556640625,2.0974373803363315,-31.9411070441829,-35.30274776248828,-0.0014910060156118085,-0.005619148792946586,0.0042922117301509456
-1699.9853515625,2.0943564218894593,-31.95287351911587,-35.29399849138475,-0.0014910402595226776,-0.0056184758594312115,0.004292931214015326
-1697.9150390625,2.091275463442587,-31.96463999404884,-35.28524922028122,-0.001491074503433547,-0.005617802925915836,0.0042936506978797076
-1696.103515625,2.0885796248015738,-31.97493565961519,-35.27759360806563,-0.0014911044668555573,-0.0056172141090898835,0.00429428024626104
-1694.033203125,2.085498666354701,-31.986702134548164,-35.268844336962104,-0.0014911387107664268,-0.005616541175574508,0.004294999730125421
-1691.962890625,2.0824177079078288,-31.998468609481137,-35.26009506585857,-0.0014911729546772958,-0.005615868242059134,0.004295719213989802
-1689.892578125,2.0793367494609565,-32.010235084414106,-35.25134579475504,-0.0014912071985881648,-0.005615195308543758,0.004296438697854183
-1688.0810546875,2.076640910819943,-32.02053074998046,-35.24369018253945,-0.0014912371620101755,-0.005614606491717805,0.004297068246235516
-1686.0107421875,2.0735599523730706,-32.03229722491343,-35.23494091143593,-0.0014912714059210446,-0.00561393355820243,0.004297787730099897
-1683.9404296875,2.0704789939261983,-32.044063699846404,-35.226191640332395,-0.001491305649831914,-0.005613260624687055,0.004298507213964278
-1682.12890625,2.067783155285185,-32.05435936541275,-35.21853602811681,-0.0014913356132539243,-0.005612671807861102,0.004299136762345611
-1680.05859375,2.0647021968383124,-32.06612584034573,-35.209786757013276,-0.0014913698571647938,-0.005611998874345727,0.004299856246209992
-1677.98828125,2.06162123839144,-32.077892315278696,-35.201037485909744,-0.0014914041010756628,-0.0056113259408303515,0.0043005757300743725
-1675.91796875,2.058540279944568,-32.08965879021167,-35.19228821480622,-0.0014914383449865318,-0.005610653007314976,0.004301295213938753
-1674.1064453125,2.055844441303554,-32.09995445577802,-35.184632602590625,-0.0014914683084085425,-0.0056100641904890235,0.004301924762320087
-1672.0361328125,2.052763482856682,-32.111720930710995,-35.1758833314871,-0.0014915025523194116,-0.005609391256973648,0.004302644246184467
-1669.9658203125,2.0496825244098096,-32.123487405643964,-35.16713406038357,-0.001491536796230281,-0.005608718323458274,0.004303363730048849
-1667.8955078125,2.046601565962937,-32.13525388057693,-35.158384789280035,-0.00149157104014115,-0.005608045389942898,0.004304083213913229
-1666.083984375,2.0439057273219237,-32.145549546143286,-35.15072917706445,-0.0014916010035631604,-0.005607456573116946,0.004304712762294562
-1664.013671875,2.0408247688750514,-32.157316021076255,-35.141979905960916,-0.0014916352474740298,-0.00560678363960157,0.004305432246158944
-1661.943359375,2.0377330707858063,-32.16880792995754,-35.132956163718426,-0.0014916573240921901,-0.005606074314653076,0.004306109432340218
-1659.873046875,2.0346393573228667,-32.18024831447899,-35.12388091492719,-0.0014916771174274615,-0.005605358160581743,0.004306778681046956
-1658.0615234375,2.0319323580427944,-32.190258650935256,-35.11594007223486,-0.0014916944365958242,-0.005604731525769326,0.00430736427366535
-1655.9912109375,2.0288386445798547,-32.201699035456706,-35.10686482344362,-0.0014917142299310958,-0.005604015371697992,0.004308033522372088
-1653.9208984375,2.0257449311169147,-32.213139419978155,-35.09778957465238,-0.0014917340232663673,-0.005603299217626659,0.004308702771078825
-1652.109375,2.0230379318368428,-32.22314975643442,-35.08984873196005,-0.00149175134243473,-0.005602672582814242,0.00430928836369722
-1650.0390625,2.0199442183739027,-32.234590140955866,-35.08077348316881,-0.0014917711357700014,-0.0056019564287429074,0.004309957612403957
-1647.96875,2.016850504910963,-32.246030525477316,-35.07169823437758,-0.0014917909291052732,-0.005601240274671575,0.004310626861110695
-1645.8984375,2.0137567914480234,-32.257470909998766,-35.062622985586344,-0.0014918107224405446,-0.005600524120600241,0.004311296109817431
-1644.0869140625,2.011049792167951,-32.267481246455034,-35.05468214289401,-0.0014918280416089072,-0.0055998974857878235,0.0043118817024358266
-1642.0166015625,2.0079560787050115,-32.278921630976484,-35.045606894102775,-0.001491847834944179,-0.005599181331716491,0.004312550951142564
-1639.9462890625,2.004862365242072,-32.290362015497934,-35.036531645311534,-0.0014918676282794504,-0.005598465177645157,0.004313220199849301
-1637.8759765625,2.001768651779132,-32.30180240001938,-35.0274563965203,-0.001491887421614722,-0.0055977490235738225,0.004313889448556038
-1636.064453125,1.9990616524990599,-32.31181273647565,-35.019515553827965,-0.0014919047407830845,-0.005597122388761406,0.0043144750411744336
-1633.994140625,1.99596793903612,-32.3232531209971,-35.01044030503673,-0.0014919245341183563,-0.005596406234690073,0.004315144289881171
-1631.923828125,1.9928742255731804,-32.33469350551855,-35.00136505624549,-0.0014919443274536276,-0.005595690080618739,0.004315813538587909
-1630.1123046875,1.990167226293108,-32.34470384197482,-34.99342421355316,-0.0014919616466219903,-0.005595063445806322,0.004316399131206303
-1628.0419921875,1.9870735128301684,-32.35614422649627,-34.98434896476192,-0.0014919814399572619,-0.005594347291734988,0.0043170683799130406
-1625.9716796875,1.9839797993672288,-32.36758461101772,-34.97527371597069,-0.0014920012332925335,-0.005593631137663655,0.004317737628619778
-1623.9013671875,1.980886085904289,-32.37902499553917,-34.966198467179446,-0.001492021026627805,-0.0055929149835923205,0.004318406877326515
-1622.08984375,1.9781790866242168,-32.38903533199544,-34.95825762448712,-0.0014920383457961677,-0.005592288348779904,0.00431899246994491
-1620.01953125,1.975085373161277,-32.40047571651689,-34.94918237569588,-0.0014920581391314393,-0.00559157219470857,0.004319661718651647
-1617.94921875,1.9719916596983373,-32.41191610103834,-34.94010712690464,-0.001492077932466711,-0.005590856040637237,0.004320330967358384
-1615.87890625,1.9688979462353975,-32.423356485559786,-34.93103187811341,-0.0014920977258019825,-0.005590139886565903,0.004321000216065122
-1614.0673828125,1.9661909469553254,-32.433366822016055,-34.92309103542107,-0.001492115044970345,-0.005589513251753486,0.004321585808683517
-1611.9970703125,1.9630972334923857,-32.444807206537504,-34.91401578662984,-0.0014921348383056168,-0.005588797097682152,0.0043222550573902545
-1609.9267578125,1.960003520029446,-32.456247591058954,-34.9049405378386,-0.0014921546316408881,-0.005588080943610819,0.004322924306096991
-1608.115234375,1.9572965207493735,-32.46625792751522,-34.89699969514626,-0.0014921719508092508,-0.005587454308798402,0.0043235098987153865
-1606.044921875,1.954202807286434,-32.47769831203667,-34.88792444635503,-0.0014921917441445224,-0.005586738154727068,0.004324179147422124
-1603.974609375,1.9511090938234943,-32.48913869655812,-34.878849197563795,-0.001492211537479794,-0.005586022000655735,0.004324848396128861
-1601.904296875,1.9480153803605544,-32.50057908107957,-34.869773948772554,-0.0014922313308150653,-0.005585305846584401,0.004325517644835598
-1600.0927734375,1.9453083810804823,-32.51058941753584,-34.861833106080226,-0.001492248649983428,-0.005584679211771984,0.0043261032374539935
-1598.0224609375,1.9422146676175425,-32.52202980205729,-34.852757857288985,-0.0014922684433186998,-0.005583963057700651,0.00432677248616073
-1595.9521484375,1.9391209541546028,-32.53347018657874,-34.84368260849775,-0.0014922882366539712,-0.005583246903629317,0.004327441734867468
-1593.8818359375,1.9360272406916632,-32.54491057110019,-34.83460735970651,-0.001492308029989243,-0.005582530749557983,0.004328110983574205
-1592.0703125,1.9333202414115909,-32.55492090755646,-34.82666651701418,-0.0014923253491576057,-0.005581904114745567,0.0043286965761926
-1590.0,1.9302265279486512,-32.56636129207791,-34.81759126822294,-0.001492345142492877,-0.005581187960674233,0.004329365824899337
-1587.9296875,1.9271328144857114,-32.57780167659936,-34.80851601943171,-0.0014923649358281486,-0.005580471806602899,0.004330035073606075
-1586.1181640625,1.9244258152056393,-32.587812013055625,-34.80057517673937,-0.001492382254996511,-0.005579845171790483,0.00433062066622447
-1584.0478515625,1.9213321017426994,-32.599252397577075,-34.79149992794814,-0.001492402048331783,-0.005579129017719149,0.0043312899149312075
-1581.9775390625,1.9182383882797598,-32.610692782098525,-34.7824246791569,-0.0014924218416670543,-0.005578412863647815,0.004331959163637944
-1579.9072265625,1.91514467481682,-32.622133166619975,-34.77334943036566,-0.001492441635002326,-0.005577696709576482,0.004332628412344682
-1578.095703125,1.9124376755367478,-32.63214350307624,-34.76540858767333,-0.0014924589541706885,-0.005577070074764065,0.004333214004963077
-1576.025390625,1.909343962073808,-32.64358388759769,-34.756333338882094,-0.0014924787475059601,-0.00557635392069273,0.004333883253669814
-1573.955078125,1.9062502486108683,-32.65502427211914,-34.74725809009086,-0.0014924985408412317,-0.005575637766621398,0.004334552502376551
-1571.884765625,1.9031565351479287,-32.66646465664059,-34.73818284129962,-0.0014925183341765033,-0.005574921612550064,0.004335221751083289
-1570.0732421875,1.9004495358678564,-32.67647499309686,-34.73024199860729,-0.001492535653344866,-0.0055742949777376465,0.004335807343701683
-1568.0029296875,1.8973558224049167,-32.68791537761831,-34.72116674981605,-0.0014925554466801375,-0.005573578823666314,0.004336476592408421
-1565.9326171875,1.8942621089419769,-32.69935576213976,-34.712091501024815,-0.001492575240015409,-0.00557286266959498,0.004337145841115158
-1564.12109375,1.8915551096619048,-32.70936609859603,-34.70415065833248,-0.0014925925591837716,-0.005572236034782563,0.004337731433733553
-1562.05078125,1.888461396198965,-32.72080648311748,-34.695075409541246,-0.0014926123525190434,-0.005571519880711229,0.00433840068244029
-1559.98046875,1.8853676827360253,-32.73224686763892,-34.686000160750005,-0.0014926321458543148,-0.005570803726639896,0.004339069931147028
-1557.91015625,1.8822739692730857,-32.74368725216037,-34.67692491195877,-0.0014926519391895866,-0.005570087572568562,0.004339739179853764
-1556.0986328125,1.8795669699930133,-32.75369758861664,-34.668984069266436,-0.0014926692583579493,-0.005569460937756145,0.00434032477247216
-1554.0283203125,1.8764732565300737,-32.76513797313809,-34.6599088204752,-0.0014926890516932206,-0.005568744783684811,0.004340994021178897
-1551.9580078125,1.8733795430671338,-32.77657835765954,-34.65083357168396,-0.001492708845028492,-0.005568028629613478,0.004341663269885635
-1549.8876953125,1.8702858296041942,-32.78801874218099,-34.64175832289273,-0.0014927286383637638,-0.005567312475542144,0.004342332518592372
-1548.076171875,1.8675788303241219,-32.798029078637256,-34.63381748020039,-0.0014927459575321265,-0.005566685840729727,0.004342918111210767
-1546.005859375,1.8644851168611822,-32.809469463158706,-34.62474223140916,-0.0014927657508673978,-0.005565969686658393,0.004343587359917504
-1543.935546875,1.8613914033982426,-32.820909847680156,-34.615666982617924,-0.0014927855442026696,-0.00556525353258706,0.004344256608624242
-1542.1240234375,1.8586844041181703,-32.830920184136424,-34.60772613992559,-0.0014928028633710319,-0.005564626897774643,0.004344842201242636
-1540.0537109375,1.8555906906552306,-32.842360568657874,-34.59865089113435,-0.0014928226567063037,-0.005563910743703309,0.004345511449949374
-1537.9833984375,1.8524969771922908,-32.853800953179324,-34.589575642343114,-0.0014928424500415753,-0.005563194589631975,0.00434618069865611
-1535.9130859375,1.8494032637293512,-32.86524133770077,-34.58050039355188,-0.0014928622433768469,-0.005562478435560642,0.004346849947362848
-1534.1015625,1.8466962644492788,-32.87525167415704,-34.572559550859545,-0.0014928795625452095,-0.005561851800748225,0.004347435539981243
-1532.03125,1.8436025509863392,-32.88669205867849,-34.56348430206831,-0.001492899355880481,-0.005561135646676891,0.004348104788687981
-1529.9609375,1.8405088375233993,-32.89813244319994,-34.55440905327707,-0.0014929191492157527,-0.005560419492605558,0.004348774037394718
-1527.890625,1.8374151240604597,-32.90957282772139,-34.545333804485836,-0.0014929389425510243,-0.005559703338534224,0.004349443286101455
-1526.0791015625,1.8347081247803874,-32.91958316417766,-34.5373929617935,-0.0014929562617193868,-0.005559076703721807,0.00435002887871985
-1524.0087890625,1.8316144113174477,-32.93102354869911,-34.52831771300227,-0.0014929760550546583,-0.005558360549650474,0.004350698127426588
-1521.9384765625,1.828520697854508,-32.94246393322056,-34.519242464211025,-0.00149299584838993,-0.00555764439557914,0.004351367376133324
-1520.126953125,1.8258136985744358,-32.95247426967683,-34.5113016215187,-0.0014930131675582926,-0.005557017760766723,0.0043519529687517195
-1518.056640625,1.8227199851114961,-32.96391465419828,-34.502226372727456,-0.0014930329608935642,-0.00555630160669539,0.004352622217458457
-1515.986328125,1.8196262716485563,-32.97535503871973,-34.49315112393622,-0.0014930527542288356,-0.0055555854526240555,0.004353291466165194
-1513.916015625,1.8165325581856167,-32.986795423241176,-34.48407587514498,-0.0014930725475641074,-0.005554869298552722,0.004353960714871931
-1512.1044921875,1.8138255589055443,-32.996805759697445,-34.47613503245265,-0.00149308986673247,-0.005554242663740306,0.0043545463074903265
-1510.0341796875,1.8107318454426047,-33.008246144218894,-34.46705978366141,-0.0014931096600677414,-0.0055535265096689716,0.004355215556197063
-1507.9638671875,1.807638131979665,-33.019686528740344,-34.45798453487018,-0.0014931294534030132,-0.005552810355597638,0.004355884804903801
-1505.8935546875,1.8045444185167252,-33.031126913261794,-34.448909286078944,-0.0014931492467382846,-0.005552094201526305,0.004356554053610538
-1504.08203125,1.801837419236653,-33.04113724971806,-34.44096844338661,-0.0014931665659066473,-0.005551467566713888,0.0043571396462289335
-1502.01171875,1.7987437057737132,-33.05257763423951,-34.431893194595375,-0.0014931863592419186,-0.005550751412642553,0.004357808894935671
-1499.94140625,1.7956499923107736,-33.06401801876096,-34.422817945804134,-0.0014932061525771904,-0.005550035258571221,0.004358478143642408
-1497.87109375,1.792556278847834,-33.07545840328241,-34.4137426970129,-0.0014932259459124618,-0.005549319104499887,0.004359147392349145
-1496.0595703125,1.7898492795677616,-33.08546873973868,-34.405801854320565,-0.0014932432650808245,-0.0055486924696874695,0.0043597329849675405
-1493.9892578125,1.786755566104822,-33.09690912426013,-34.39672660552933,-0.0014932630584160963,-0.005547976315616137,0.004360402233674277
-1491.9189453125,1.7836618526418822,-33.10834950878158,-34.38765135673809,-0.0014932828517513676,-0.005547260161544803,0.004361071482381015
-1490.107421875,1.78095485336181,-33.11835984523785,-34.37971051404576,-0.0014933001709197303,-0.005546633526732386,0.004361657074999409
-1488.037109375,1.7778611398988702,-33.1298002297593,-34.37063526525452,-0.001493319964255002,-0.005545917372661052,0.004362326323706147
-1485.966796875,1.7747674264359306,-33.14124061428075,-34.36156001646329,-0.0014933397575902735,-0.005545201218589719,0.004362995572412884
-1483.896484375,1.7716737129729907,-33.1526809988022,-34.352484767672046,-0.001493359550925545,-0.005544485064518385,0.004363664821119622
-1482.0849609375,1.7689667136929186,-33.162691335258465,-34.34454392497972,-0.0014933768700939075,-0.005543858429705968,0.004364250413738016
-1480.0146484375,1.7658730002299787,-33.174131719779915,-34.335468676188476,-0.0014933966634291791,-0.005543142275634634,0.004364919662444754
-1477.9443359375,1.762779286767039,-33.185572104301365,-34.32639342739724,-0.001493416456764451,-0.005542426121563301,0.004365588911151491
-1475.8740234375,1.7596855733040995,-33.197012488822814,-34.31731817860601,-0.0014934362500997223,-0.005541709967491967,0.004366258159858228
-1474.0625,1.7569785740240271,-33.20702282527908,-34.30937733591367,-0.001493453569268085,-0.00554108333267955,0.004366843752476623
-1471.9921875,1.7538848605610875,-33.21846320980053,-34.30030208712243,-0.0014934733626033566,-0.005540367178608216,0.004367513001183361
-1469.921875,1.7507911470981479,-33.22990359432198,-34.2912268383312,-0.0014934931559386281,-0.005539651024536883,0.004368182249890098
-1468.1103515625,1.7480841478180755,-33.23991393077824,-34.28328599563886,-0.0014935104751069908,-0.005539024389724466,0.004368767842508493
-1466.0400390625,1.7449904343551357,-33.25135431529969,-34.27421074684763,-0.0014935302684422622,-0.005538308235653132,0.00436943709121523
-1463.9697265625,1.741896720892196,-33.26279469982114,-34.265135498056395,-0.001493550061777534,-0.0055375920815817995,0.004370106339921968
-1461.8994140625,1.7388030074292564,-33.27423508434259,-34.256060249265154,-0.0014935698551128054,-0.005536875927510465,0.004370775588628705
-1460.087890625,1.736096008149184,-33.28424542079886,-34.248119406572826,-0.001493587174281168,-0.005536249292698048,0.0043713611812471
-1458.017578125,1.7330022946862444,-33.29568580532031,-34.239044157781585,-0.0014936069676164399,-0.005535533138626715,0.004372030429953837
-1455.947265625,1.7299085812233046,-33.30712618984176,-34.22996890899035,-0.0014936267609517112,-0.005534816984555381,0.004372699678660574
-1453.876953125,1.726814867760365,-33.31856657436321,-34.22089366019911,-0.0014936465542869828,-0.005534100830484047,0.004373368927367311
-1452.0654296875,1.7241078684802926,-33.32857691081948,-34.21295281750678,-0.0014936638734553453,-0.005533474195671631,0.004373954519985707
-1449.9951171875,1.721014155017353,-33.34001729534093,-34.20387756871554,-0.001493683666790617,-0.005532758041600297,0.004374623768692444
-1447.9248046875,1.7179204415544134,-33.35145767986238,-34.19480231992431,-0.0014937034601258884,-0.005532041887528963,0.004375293017399182
-1446.11328125,1.715213442274341,-33.361468016318646,-34.18686147723197,-0.0014937207792942511,-0.005531415252716547,0.004375878610017576
-1444.04296875,1.7121197288114014,-33.372908400840096,-34.17778622844074,-0.001493740572629523,-0.005530699098645213,0.004376547858724314
-1441.97265625,1.7090260153484615,-33.384348785361546,-34.1687109796495,-0.0014937603659647943,-0.0055299829445738784,0.004377217107431051
-1439.90234375,1.705932301885522,-33.395789169882995,-34.15963573085826,-0.0014937801593000659,-0.005529266790502545,0.004377886356137788
-1438.0908203125,1.7032253026054496,-33.405799506339264,-34.15169488816593,-0.0014937974784684286,-0.005528640155690129,0.004378471948756183
-1436.0205078125,1.70013158914251,-33.417239890860714,-34.14261963937469,-0.0014938172718037001,-0.0055279240016187945,0.004379141197462921
-1433.9501953125,1.69703787567957,-33.42868027538216,-34.13354439058346,-0.0014938370651389717,-0.00552720784754746,0.004379810446169657
-1431.8798828125,1.6939441622166305,-33.44012065990361,-34.12446914179222,-0.0014938568584742433,-0.005526491693476128,0.004380479694876395
-1430.068359375,1.6912371629365581,-33.45013099635988,-34.11652829909988,-0.0014938741776426058,-0.005525865058663711,0.00438106528749479
