t,x,y,z,v_x,v_y,v_z
-504.7720042417816,2.998842477798462,-30.386808395385742,24.338424682617188,-0.3950883448123932,1.0188815593719482,0.8425087928771973
-503.711558854719,2.5787439346313477,-29.29448127746582,25.221879959106445,-0.3971709907054901,1.041169285774231,0.8235268592834473
-502.65111346765644,2.156588077545166,-28.17877769470215,26.084699630737305,-0.39896583557128906,1.0629574060440063,0.8035962581634521
-501.59066808059384,1.732686996459961,-27.040264129638672,26.925888061523438,-0.4004606008529663,1.084183692932129,0.7827328443527222
-500.5302226935313,1.3073650598526,-25.87956428527832,27.744468688964844,-0.4016438126564026,1.104785680770874,0.7609580159187317
-499.46977730646876,0.880958080291748,-24.697376251220703,28.539485931396484,-0.4025052487850189,1.1247016191482544,0.7382990717887878
-498.40933191940616,0.45381227135658264,-23.49445915222168,29.31001853942871,-0.4030359387397766,1.1438707113265991,0.7147888541221619
-497.3488865323436,0.02628243900835514,-22.271635055541992,30.055187225341797,-0.40322837233543396,1.1622343063354492,0.6904662847518921
-496.288441145281,-0.40126943588256836,-21.0297908782959,30.774150848388672,-0.4030765891075134,1.1797360181808472,0.6653755903244019
-495.22799575821847,-0.8284759521484375,-19.769866943359375,31.466121673583984,-0.4025765061378479,1.1963227987289429,0.6395664215087891
-494.16755037115587,-1.2549662590026855,-18.492862701416016,32.130367279052734,-0.4017256796360016,1.2119457721710205,0.613093376159668
-493.1071049840933,-1.6803680658340454,-17.199819564819336,32.766212463378906,-0.40052372217178345,1.226560354232788,0.586015522480011
-492.0466595970308,-2.104309558868408,-15.89183235168457,33.373050689697266,-0.3989720940589905,1.2401272058486938,0.5583958029747009
-490.9862142099682,-2.5264217853546143,-14.570028305053711,33.950340270996094,-0.3970741629600525,1.2526123523712158,0.5303005576133728
-489.92576882290564,-2.9463398456573486,-13.235570907592773,34.497615814208984,-0.3948352634906769,1.2639882564544678,0.5017984509468079
-488.86532343584304,-3.363706111907959,-11.889647483825684,35.01448059082031,-0.3922625184059143,1.274233102798462,0.47296011447906494
-487.8048780487805,-3.7781710624694824,-10.533466339111328,35.50061798095703,-0.3893648386001587,1.2833318710327148,0.44385719299316406
-486.74443266171795,-4.189395427703857,-9.168248176574707,35.955787658691406,-0.3861527144908905,1.2912757396697998,0.4145616292953491
-485.68398727465535,-4.597051620483398,-7.795220375061035,36.37981414794922,-0.3826380968093872,1.2980624437332153,0.38514474034309387
